epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
52,0.3563634,0.18894637,0.10622635,0.42451254,1060.0,-38.515923,0.19000001,5300.0,0.010999999754130841
53,0.35661456,0.18907312,0.1062275,0.42521128,1080.0,-36.04996,0.18,5400.0,0.011999999731779098
54,0.3568433,0.18922083,0.10624896,0.42581978,1100.0,-38.358784,0.16500000655651093,5500.0,0.008999999798834323
55,0.35709265,0.1893797,0.10630019,0.42644888,1120.0,-39.423958,0.14999999925494195,5600.0,0.008999999798834323
56,0.3572596,0.1895517,0.106332794,0.42699188,1140.0,-40.812035,0.11,5700.0,0.015999999642372132
57,0.3575096,0.18975213,0.10635911,0.42755955,1160.0,-35.68931,0.19000001,5800.0,0.008999999798834323
58,0.35767415,0.18999085,0.10636829,0.4281436,1180.0,-40.163025,0.135,5900.0,0.004999999888241291
59,0.35785037,0.1901721,0.10636516,0.42873153,1200.0,-37.36208,0.19500001,6000.0,0.010999999754130841
60,0.3580834,0.19034259,0.1064165,0.42930594,1220.0,-40.2873,0.13000000268220901,6100.0,0.011999999731779098
61,0.35829064,0.19056143,0.106432274,0.42982712,1240.0,-38.649178,0.17500001,6200.0,0.005999999679625034
62,0.35847378,0.19074008,0.10648663,0.43038425,1260.0,-37.18926,0.155,6300.0,0.007999999821186066
63,0.35868517,0.19092007,0.106507376,0.43092328,1280.0,-38.546032,0.14000000730156897,6400.0,0.003999999910593033
64,0.35890502,0.1911011,0.10650705,0.4314502,1300.0,-41.056984,0.12499999888241291,6500.0,0.0029999999329447745
65,0.35908082,0.19134569,0.10650705,0.43197545,1320.0,-40.32335,0.1300000000745058,6600.0,0.011999999545514584
66,0.35927343,0.1916182,0.106539264,0.43258294,1340.0,-40.497883,0.125,6700.0,0.008999999798834323
67,0.35940766,0.192064,0.106535554,0.43323168,1360.0,-41.565205,0.11000000089406967,6800.0,0.005999999865889549
68,0.35952935,0.19247803,0.10654175,0.43382198,1380.0,-40.426815,0.19000001,6900.0,0.007999999821186066
69,0.35974807,0.19278784,0.10648761,0.4343192,1400.0,-42.059917,0.135,7000.0,0.009999999776482582
70,0.35986587,0.19307995,0.10647833,0.43483153,1420.0,-38.47201,0.16,7100.0,0.012999999709427357
71,0.35999006,0.19329265,0.106484056,0.43532878,1440.0,-42.042328,0.120000005,7200.0,0.006999999843537807
72,0.36009264,0.19354235,0.10647333,0.43586618,1460.0,-42.91608,0.12999999895691872,7300.0,0.005999999865889549
73,0.36009833,0.19378808,0.106525674,0.43643078,1480.0,-36.735374,0.185,7400.0,0.008999999798834323
74,0.36006007,0.19410838,0.10652156,0.4369381,1500.0,-37.45213,0.17,7500.0,0.007999999821186066
75,0.36003652,0.1944636,0.10651468,0.43741113,1520.0,-39.961586,0.135,7600.0,0.003999999910593033
76,0.35998732,0.19479945,0.106507644,0.43784627,1540.0,-39.093544,0.16,7700.0,0.007999999821186066
77,0.3599684,0.19504578,0.10646683,0.4382893,1560.0,-38.06175,0.08500000163912773,7800.0,0.004999999888241291
78,0.36000165,0.19529982,0.10643846,0.4386638,1580.0,-38.030018,0.13500002,7900.0,0.003999999910593033
79,0.3600143,0.19547148,0.106423125,0.43904582,1600.0,-34.923393,0.135,8000.0,0.004999999888241291
80,0.360047,0.19565846,0.106404826,0.43939853,1620.0,-36.024292,0.13500000089406966,8100.0,0.0019999999552965165
81,0.3600679,0.19581716,0.10641507,0.4397263,1640.0,-35.865997,0.10500000268220902,8200.0,0.011999999545514584
82,0.3601201,0.195976,0.10644827,0.4400629,1660.0,-37.652714,0.13999999538064004,8300.0,0.005999999865889549
83,0.36022478,0.1961422,0.1064765,0.44038907,1680.0,-37.30011,0.13,8400.0,0.004999999888241291
84,0.36031383,0.19623281,0.106483296,0.4406995,1700.0,-33.736256,0.14000000134110452,8500.0,0.004999999888241291
85,0.3604005,0.19635193,0.10647546,0.44095248,1720.0,-35.029327,0.15,8600.0,0.009999999776482582
86,0.36048034,0.19645795,0.10650517,0.44119167,1740.0,-32.74082,0.25,8700.0,0.005999999865889549
87,0.36052132,0.19652946,0.10650066,0.44140726,1760.0,-35.594395,0.16,8800.0,0.006999999843537807
88,0.36057383,0.19661379,0.10652922,0.44163218,1780.0,-36.132465,0.17000000476837157,8900.0,0.007999999821186066
89,0.36067516,0.19671945,0.10656099,0.4418861,1800.0,-37.656155,0.135,9000.0,0.007999999821186066
90,0.3608026,0.19683886,0.10658026,0.44210872,1820.0,-36.69187,0.155,9100.0,0.00800000000745058
91,0.36092123,0.19698183,0.10658709,0.44228086,1840.0,-37.202232,0.2,9200.0,0.00799999963492155
92,0.36103457,0.19713688,0.106613114,0.44249076,1860.0,-37.871834,0.1250000014901161,9300.0,0.004999999888241291
93,0.36115557,0.19730182,0.10662657,0.442717,1880.0,-37.643085,0.16,9400.0,0.010999999754130841
94,0.36129194,0.19742493,0.1066636,0.44291925,1900.0,-38.451824,0.18500002,9500.0,0.004999999888241291
95,0.36140803,0.19756582,0.10667159,0.44311294,1920.0,-39.407387,0.1350000023841858,9600.0,0.009999999776482582
96,0.361517,0.19773464,0.10668025,0.44334573,1940.0,-38.577545,0.2,9700.0,0.007999999821186066
97,0.36159682,0.19784339,0.106688,0.44352812,1960.0,-37.43496,0.19,9800.0,0.005999999865889549
98,0.36173603,0.19798048,0.10670902,0.44375008,1980.0,-36.389782,0.215,9900.0,0.004999999888241291
99,0.36188647,0.19811392,0.10672118,0.44395462,2000.0,-40.345345,0.13000001,10000.0,0.016000000387430192
100,0.36203507,0.19830346,0.10674445,0.4441987,2020.0,-40.652298,0.0950000025331974,10100.0,0.006999999843537807
101,0.36215323,0.19850767,0.106748685,0.44442803,2040.0,-40.090767,0.185,10200.0,0.006999999843537807
102,0.36227918,0.19866964,0.106775045,0.44464272,2060.0,-38.144684,0.155,10300.0,0.008999999612569809
103,0.36238265,0.19880536,0.10678907,0.44485527,2080.0,-38.109425,0.19500001,10400.0,0.005999999865889549
104,0.36246157,0.1989361,0.10680257,0.445048,2100.0,-40.771477,0.13000001,10500.0,0.006999999843537807
105,0.36254716,0.19902429,0.106822565,0.4452738,2120.0,-41.39888,0.12500001,10600.0,0.008999999798834323
106,0.36263332,0.19908795,0.10684977,0.4454813,2140.0,-40.28276,0.12500000298023223,10700.0,0.007999999821186066
107,0.3627526,0.19919287,0.106869444,0.44572097,2160.0,-35.976936,0.1650000050663948,10800.0,0.008999999240040779
108,0.3628481,0.19930771,0.10685728,0.44591087,2180.0,-40.27758,0.15,10900.0,0.008999999798834323
109,0.36293396,0.19941182,0.10685275,0.44611174,2200.0,-43.059395,0.10500000119209289,11000.0,0.008999999798834323
110,0.3630714,0.19952597,0.106851295,0.4462933,2220.0,-38.07947,0.16999999880790712,11100.0,0.012999999523162841
111,0.36314112,0.1996372,0.106849834,0.44645625,2240.0,-40.132484,0.12000000365078449,11200.0,0.006999999843537807
112,0.3632284,0.19973388,0.106847025,0.44665432,2260.0,-40.777336,0.09999999925494193,11300.0,0.008999999798834323
113,0.3632765,0.19983988,0.106847785,0.44685474,2280.0,-39.418232,0.15,11400.0,0.009999999776482582
114,0.36338577,0.19993947,0.10686456,0.44703564,2300.0,-43.192825,0.11500001,11500.0,0.010999999567866325
115,0.3634397,0.20005831,0.106884405,0.44720164,2320.0,-38.77178,0.1550000049173832,11600.0,0.003999999910593033
116,0.36352548,0.2001023,0.106899396,0.447402,2340.0,-37.359753,0.19500001,11700.0,0.011999999359250068
117,0.36358216,0.20017362,0.10691081,0.44761175,2360.0,-42.500847,0.14000000134110452,11800.0,0.0139999995008111
118,0.36362362,0.20026605,0.10690962,0.44776338,2380.0,-37.03451,0.175,11900.0,0.012999999709427357
119,0.36370423,0.20029156,0.10692654,0.447924,2400.0,-39.208324,0.175,12000.0,0.009999999776482582
120,0.3637622,0.20031929,0.106934525,0.44808358,2420.0,-41.951057,0.1500000037252903,12100.0,0.010999999754130841
121,0.36380896,0.20035441,0.10693191,0.44819617,2440.0,-42.283474,0.15,12200.0,0.008999999798834323
122,0.36386135,0.20038836,0.10693763,0.44833317,2460.0,-43.60317,0.13000001,12300.0,0.009999999776482582
123,0.3639538,0.20046477,0.10696097,0.44849077,2480.0,-39.213753,0.16999999,12400.0,0.005999999865889549
124,0.36402914,0.20051762,0.106975935,0.44864997,2500.0,-44.004684,0.125,12500.0,0.006999999843537807
125,0.36409158,0.20057282,0.10698001,0.44880167,2520.0,-42.331642,0.14000002,12600.0,0.009999999776482582
126,0.36416534,0.20061311,0.10699701,0.44898528,2540.0,-39.19997,0.15,12700.0,0.008999999798834323
127,0.3642035,0.20069715,0.1070063,0.44914335,2560.0,-41.108147,0.16000001,12800.0,0.007999999821186066
128,0.36427385,0.2007545,0.10702948,0.4493293,2580.0,-42.326958,0.11500001,12900.0,0.006999999843537807
129,0.36439297,0.20081297,0.107029736,0.44949394,2600.0,-39.086906,0.185,13000.0,0.008999999798834323
130,0.36444825,0.20089588,0.10704626,0.4496562,2620.0,-39.055286,0.1600000098347664,13100.0,0.015999999828636646
131,0.3645465,0.20096378,0.10705505,0.44979605,2640.0,-37.721478,0.19000001,13200.0,0.010999999754130841
132,0.36463365,0.2009938,0.107050106,0.44991827,2660.0,-38.893322,0.2,13300.0,0.003999999910593033
133,0.36472335,0.20103097,0.1070569,0.45007014,2680.0,-39.285496,0.15000000335276126,13400.0,0.00899999998509884
134,0.3648193,0.20105782,0.10707655,0.45025343,2700.0,-43.13323,0.14,13500.0,0.008999999798834323
135,0.36490396,0.2011236,0.107090816,0.45044333,2720.0,-38.593987,0.165,13600.0,0.008999999798834323
136,0.3650125,0.20112431,0.10712379,0.45063362,2740.0,-39.837658,0.155,13700.0,0.010999999940395355
137,0.36508107,0.20116952,0.10713414,0.45077944,2760.0,-37.121727,0.215,13800.0,0.014999999664723873
138,0.36516577,0.20120223,0.10714792,0.45095643,2780.0,-38.3844,0.2,13900.0,0.006999999843537807
139,0.3652552,0.2012215,0.10714997,0.4511014,2800.0,-38.635254,0.19,14000.0,0.009999999590218068
140,0.3653573,0.20125914,0.10715548,0.45125514,2820.0,-42.160984,0.125,14100.0,0.004999999888241291
141,0.36540705,0.20128813,0.10715729,0.45142013,2840.0,-41.426525,0.105,14200.0,0.012999999709427357
142,0.36550394,0.2012954,0.10718242,0.45159158,2860.0,-37.4551,0.20500000119209288,14300.0,0.009999999776482582
143,0.3655857,0.20129064,0.10720156,0.45177928,2880.0,-39.734756,0.18,14400.0,0.013999999687075614
144,0.3656271,0.20131454,0.10721193,0.45193037,2900.0,-40.80534,0.165,14500.0,0.015999999642372132
145,0.36571836,0.20135665,0.10720934,0.4520678,2920.0,-38.6475,0.205,14600.0,0.014999999664723873
146,0.36578727,0.20139182,0.10721739,0.4522156,2940.0,-41.08036,0.165,14700.0,0.017999999225139618
147,0.36585712,0.20138338,0.10723649,0.4523848,2960.0,-38.71571,0.17500000298023224,14800.0,0.010999999567866325
148,0.36589977,0.2013942,0.10724256,0.4525544,2980.0,-41.05291,0.13,14900.0,0.008999999798834323
149,0.36593944,0.2013919,0.10724894,0.45270005,3000.0,-42.540623,0.1550000011920929,15000.0,0.005999999865889549
150,0.3660242,0.2013999,0.107271895,0.45286536,3020.0,-40.365948,0.21000001,15100.0,0.009999999776482582
151,0.3660905,0.20139663,0.107282504,0.45302457,3040.0,-42.43501,0.17,15200.0,0.01699999962002039
152,0.36612135,0.20139885,0.107294455,0.4531662,3060.0,-42.934807,0.1300000011920929,15300.0,0.012999999523162841
153,0.3661675,0.20142868,0.107305005,0.45330125,3080.0,-39.029846,0.1850000038743019,15400.0,0.011999999731779098
154,0.36623716,0.20144686,0.107329026,0.45345944,3100.0,-40.893284,0.175,15500.0,0.010999999754130841
155,0.3662696,0.20145872,0.10734488,0.4536047,3120.0,-38.80669,0.17999999,15600.0,0.013999999687075614
156,0.3663546,0.20147173,0.1073575,0.45375514,3140.0,-43.116074,0.13500000536441803,15700.0,0.013999999687075614
157,0.36642316,0.20147674,0.107366696,0.45390558,3160.0,-41.29621,0.16499999,15800.0,0.007999999821186066
158,0.3665025,0.20149401,0.10738047,0.4540471,3180.0,-39.919678,0.21,15900.0,0.009999999776482582
159,0.36659864,0.20150617,0.10739899,0.45418662,3200.0,-41.90459,0.17,16000.0,0.004999999888241291
160,0.36666986,0.20153248,0.10742158,0.4543044,3220.0,-38.943893,0.245,16100.0,0.011999999731779098
161,0.3667743,0.20153293,0.10744587,0.45445663,3240.0,-36.516697,0.19999999850988387,16200.0,0.010999999754130841
162,0.3668459,0.20154805,0.10745841,0.4545985,3260.0,-38.470467,0.1950000025331974,16300.0,0.013999999687075614
163,0.36690944,0.20156284,0.10746427,0.45474792,3280.0,-39.958233,0.13000000268220901,16400.0,0.01399999987334013
164,0.36697894,0.20157428,0.1074789,0.45488158,3300.0,-40.214725,0.21,16500.0,0.014999999664723873
165,0.3670409,0.20157151,0.10749906,0.45504254,3320.0,-42.958305,0.1250000014901161,16600.0,0.01600000001490116
166,0.36714917,0.2015659,0.10750236,0.45518905,3340.0,-38.398235,0.19500001,16700.0,0.01999999936670065
167,0.36724904,0.20157024,0.10751627,0.45533007,3360.0,-41.12657,0.16000001,16800.0,0.011999999172985554
168,0.36732665,0.20158723,0.107530154,0.4554635,3380.0,-41.546074,0.15,16900.0,0.010999999754130841
169,0.36740416,0.20160016,0.10754933,0.45560017,3400.0,-43.890537,0.13,17000.0,0.012999999709427357
170,0.36748886,0.20161922,0.1075566,0.4557436,3420.0,-42.387886,0.12000000365078449,17100.0,0.008999999612569809
171,0.3675856,0.20164466,0.10756083,0.45587975,3440.0,-39.671856,0.18999998,17200.0,0.015999999828636646
172,0.36767203,0.20165452,0.10756854,0.45600405,3460.0,-38.601868,0.17,17300.0,0.01399999987334013
173,0.36777133,0.20165607,0.10757114,0.45612496,3480.0,-39.883507,0.17500000447034836,17400.0,0.012999999523162841
174,0.3678208,0.20166826,0.10758509,0.4562327,3500.0,-40.093605,0.20500001,17500.0,0.014999999292194843
175,0.36789194,0.20168297,0.107606076,0.4563663,3520.0,-42.18346,0.18,17600.0,0.012999999336898327
176,0.36796355,0.20167871,0.10763051,0.4564952,3540.0,-39.3751,0.19500000178813934,17700.0,0.008999999798834323
177,0.368014,0.20167772,0.10764313,0.45665413,3560.0,-39.967316,0.13500000424683095,17800.0,0.015999999083578586
178,0.36807162,0.20169428,0.107660696,0.45676583,3580.0,-41.05283,0.19000001,17900.0,0.009999999776482582
179,0.36814103,0.20169881,0.10767655,0.4568863,3600.0,-40.84339,0.20500000417232514,18000.0,0.008999999798834323
180,0.3681896,0.20172128,0.10769258,0.45701236,3620.0,-38.526794,0.205,18100.0,0.009999999776482582
181,0.36824813,0.20172158,0.10770036,0.4571554,3640.0,-36.030453,0.21,18200.0,0.016999999061226845
182,0.3683269,0.2017273,0.107709385,0.45729095,3660.0,-41.019978,0.18500002,18300.0,0.008999999798834323
183,0.3683907,0.20172504,0.10771092,0.45741862,3680.0,-35.842525,0.21000000834465027,18400.0,0.015000000223517418
184,0.36844635,0.20173033,0.10772045,0.45755213,3700.0,-42.72829,0.13000001,18500.0,0.009999999776482582
185,0.36849612,0.20176682,0.10771193,0.4576745,3720.0,-36.006573,0.225,18600.0,0.007999999821186066
186,0.36852333,0.20178309,0.1077147,0.45780048,3740.0,-40.40639,0.17500000596046447,18700.0,0.014999999664723873
187,0.36856064,0.20179763,0.10772477,0.45793432,3760.0,-41.79856,0.205,18800.0,0.008999999798834323
188,0.36857146,0.20180687,0.10772568,0.4580571,3780.0,-43.084858,0.11500000059604645,18900.0,0.007999999821186066
189,0.3686238,0.20181003,0.107730135,0.45815668,3800.0,-39.376392,0.17,19000.0,0.011999999731779098
190,0.36866587,0.20181152,0.107729055,0.4582463,3820.0,-41.175575,0.14000000357627868,19100.0,0.01600000001490116
191,0.3687177,0.20181327,0.107739866,0.45833784,3840.0,-41.39884,0.11999999,19200.0,0.012999999523162841
192,0.36874193,0.20182487,0.10774042,0.4584399,3860.0,-39.529743,0.2,19300.0,0.00899999998509884
193,0.36876988,0.20181684,0.10774491,0.45854503,3880.0,-42.11189,0.185,19400.0,0.014999999478459359
194,0.36879444,0.2018272,0.10774033,0.45864254,3900.0,-40.19312,0.18,19500.0,0.009999999776482582
195,0.36883026,0.2018195,0.10773818,0.45873713,3920.0,-40.816048,0.16999999,19600.0,0.015999999642372132
196,0.3688492,0.20183356,0.10773145,0.45883125,3940.0,-36.990944,0.205,19700.0,0.008999999798834323
197,0.36888117,0.20185344,0.10772675,0.45890164,3960.0,-40.71803,0.13,19800.0,0.014999999478459359
198,0.3689082,0.20185158,0.107736304,0.45900804,3980.0,-38.872135,0.22999999,19900.0,0.012999999709427357
199,0.3689001,0.20186952,0.1077399,0.45910257,4000.0,-39.673553,0.19500001,20000.0,0.008999999612569809
